key,value,date
Ecuadorian,0,1828
Ecuadorian,0,1829
Ecuadorian,0,1830
Ecuadorian,0,1831
Ecuadorian,0,1832
Ecuadorian,0,1833
Ecuadorian,0,1834
Ecuadorian,0,1835
Ecuadorian,0,1836
Ecuadorian,0,1837
Ecuadorian,0,1838
Ecuadorian,0,1839
Ecuadorian,0,1840
Ecuadorian,0,1841
Ecuadorian,0,1842
Ecuadorian,0,1843
Ecuadorian,0,1844
Ecuadorian,0,1845
Ecuadorian,0,1846
Ecuadorian,0,1847
Ecuadorian,0,1848
Ecuadorian,0,1849
Ecuadorian,0,1850
Ecuadorian,0,1851
Ecuadorian,0,1852
Ecuadorian,0,1853
Ecuadorian,0,1854
Ecuadorian,0,1855
Ecuadorian,0,1856
Ecuadorian,0,1857
Ecuadorian,0,1858
Ecuadorian,0,1859
Ecuadorian,0,1860
Ecuadorian,0,1861
Ecuadorian,0,1862
Ecuadorian,0,1863
Ecuadorian,0,1864
Ecuadorian,0,1865
Ecuadorian,0,1866
Ecuadorian,0,1867
Ecuadorian,0,1868
Ecuadorian,0,1869
Ecuadorian,0,1870
Ecuadorian,0,1871
Ecuadorian,0,1872
Ecuadorian,0,1873
Ecuadorian,0,1874
Ecuadorian,0,1875
Ecuadorian,0,1876
Ecuadorian,0,1877
Ecuadorian,0,1878
Ecuadorian,0,1879
Ecuadorian,0,1880
Ecuadorian,0,1881
Ecuadorian,0,1882
Ecuadorian,0,1883
Ecuadorian,0,1884
Ecuadorian,0,1885
Ecuadorian,0,1886
Ecuadorian,0,1887
Ecuadorian,0,1888
Ecuadorian,0,1889
Ecuadorian,0,1890
Ecuadorian,0,1891
Ecuadorian,0,1892
Ecuadorian,0,1893
Ecuadorian,0,1894
Ecuadorian,0,1895
Ecuadorian,0,1896
Ecuadorian,0,1897
Ecuadorian,0,1898
Ecuadorian,0,1899
Ecuadorian,0,1900
Ecuadorian,0,1901
Ecuadorian,0,1902
Ecuadorian,0,1903
Ecuadorian,0,1904
Ecuadorian,0,1905
Ecuadorian,0,1906
Ecuadorian,0,1907
Ecuadorian,1,1908
Ecuadorian,0,1909
Ecuadorian,1,1910
Ecuadorian,0,1911
Ecuadorian,0,1912
Ecuadorian,0,1913
Ecuadorian,0,1914
Ecuadorian,0,1915
Ecuadorian,0,1916
Ecuadorian,0,1917
Ecuadorian,0,1918
Ecuadorian,1,1919
Ecuadorian,0,1920
Ecuadorian,0,1921
Ecuadorian,0,1922
Ecuadorian,0,1923
Ecuadorian,0,1924
Ecuadorian,0,1925
Ecuadorian,0,1926
Ecuadorian,0,1927
Ecuadorian,0,1928
Ecuadorian,0,1929
Ecuadorian,0,1930
Ecuadorian,0,1931
Ecuadorian,0,1932
Ecuadorian,0,1933
Ecuadorian,0,1934
Ecuadorian,0,1935
Ecuadorian,0,1936
Ecuadorian,0,1937
Ecuadorian,1,1938
Ecuadorian,0,1939
Ecuadorian,0,1940
Ecuadorian,0,1941
Ecuadorian,0,1942
Ecuadorian,0,1943
Ecuadorian,0,1944
Ecuadorian,0,1945
Ecuadorian,0,1946
Ecuadorian,0,1947
Ecuadorian,0,1948
Ecuadorian,0,1949
Ecuadorian,0,1950
Ecuadorian,0,1951
Ecuadorian,0,1952
Ecuadorian,0,1953
Ecuadorian,0,1954
Ecuadorian,0,1955
Ecuadorian,0,1956
Ecuadorian,0,1957
Ecuadorian,0,1958
Ecuadorian,0,1959
Ecuadorian,0,1960
Ecuadorian,0,1961
Ecuadorian,1,1962
Ecuadorian,0,1963
Ecuadorian,0,1964
Ecuadorian,0,1965
Ecuadorian,0,1966
Ecuadorian,0,1967
Ecuadorian,0,1968
Ecuadorian,0,1969
Ecuadorian,0,1970
Ecuadorian,0,1971
Ecuadorian,0,1972
Ecuadorian,0,1973
Ecuadorian,0,1974
Ecuadorian,0,1975
Ecuadorian,0,1976
Ecuadorian,0,1977
Ecuadorian,0,1978
Ecuadorian,0,1979
Ecuadorian,0,1980
Ecuadorian,0,1981
Ecuadorian,0,1982
Ecuadorian,0,1983
Ecuadorian,0,1984
Ecuadorian,0,1985
Ecuadorian,0,1986
Ecuadorian,0,1987
Ecuadorian,0,1988
Ecuadorian,0,1989
Ecuadorian,0,1990
Ecuadorian,0,1991
Ecuadorian,0,1992
Ecuadorian,0,1993
Ecuadorian,0,1994
Ecuadorian,0,1995
Ecuadorian,0,1996
Ecuadorian,0,1997
Ecuadorian,0,1998
Ecuadorian,0,1999
Ecuadorian,0,2000
Ecuadorian,0,2001
Ecuadorian,0,2002
Ecuadorian,0,2003
Ecuadorian,0,2004
Ecuadorian,0,2005
Ecuadorian,0,2006
Ecuadorian,0,2007
Ecuadorian,0,2008
Ecuadorian,0,2009
Ecuadorian,0,2010
Ecuadorian,0,2011
Ecuadorian,0,2012
Ecuadorian,0,2014
Ecuadorian,0,2015
Ecuadorian,0,2016
Ecuadorian,0,2017
South African,0,1730
South African,0,1731
South African,0,1746
South African,0,1753
South African,0,1765
South African,0,1772
South African,0,1782
South African,0,1787
South African,0,1788
South African,0,1789
South African,0,1791
South African,0,1792
South African,0,1793
South African,0,1795
South African,0,1796
South African,0,1797
South African,0,1798
South African,0,1800
South African,0,1801
South African,0,1802
South African,0,1803
South African,0,1804
South African,0,1806
South African,0,1807
South African,0,1808
South African,0,1809
South African,0,1810
South African,0,1811
South African,0,1812
South African,0,1813
South African,0,1814
South African,0,1815
South African,0,1816
South African,0,1817
South African,0,1818
South African,0,1819
South African,0,1820
South African,0,1821
South African,0,1822
South African,0,1823
South African,0,1824
South African,0,1825
South African,0,1826
South African,0,1827
South African,0,1828
South African,0,1829
South African,0,1830
South African,0,1831
South African,0,1832
South African,0,1833
South African,0,1834
South African,0,1835
South African,0,1836
South African,0,1837
South African,0,1838
South African,0,1839
South African,0,1840
South African,0,1841
South African,0,1842
South African,0,1843
South African,0,1844
South African,0,1845
South African,0,1846
South African,0,1847
South African,0,1848
South African,0,1849
South African,0,1850
South African,0,1851
South African,0,1852
South African,0,1853
South African,0,1854
South African,0,1855
South African,0,1856
South African,0,1857
South African,0,1858
South African,0,1859
South African,0,1860
South African,0,1861
South African,0,1862
South African,0,1863
South African,0,1864
South African,0,1865
South African,0,1866
South African,0,1867
South African,0,1868
South African,0,1869
South African,0,1870
South African,0,1871
South African,0,1872
South African,0,1873
South African,0,1874
South African,0,1875
South African,0,1876
South African,0,1877
South African,0,1878
South African,0,1879
South African,0,1880
South African,0,1881
South African,0,1882
South African,0,1883
South African,0,1884
South African,0,1885
South African,0,1886
South African,0,1887
South African,0,1888
South African,0,1889
South African,0,1890
South African,0,1891
South African,0,1892
South African,0,1893
South African,0,1894
South African,0,1895
South African,0,1896
South African,0,1897
South African,0,1898
South African,0,1899
South African,0,1900
South African,0,1901
South African,0,1902
South African,0,1903
South African,0,1904
South African,0,1905
South African,0,1906
South African,0,1907
South African,0,1908
South African,0,1909
South African,0,1910
South African,0,1911
South African,0,1912
South African,0,1913
South African,0,1914
South African,0,1915
South African,0,1916
South African,0,1917
South African,0,1918
South African,0,1919
South African,1,1920
South African,1,1921
South African,0,1922
South African,0,1923
South African,0,1924
South African,0,1925
South African,0,1926
South African,0,1927
South African,0,1928
South African,0,1929
South African,1,1930
South African,0,1931
South African,0,1932
South African,0,1933
South African,0,1934
South African,0,1935
South African,0,1936
South African,2,1937
South African,1,1938
South African,0,1939
South African,1,1940
South African,2,1941
South African,0,1942
South African,1,1943
South African,0,1944
South African,0,1945
South African,0,1946
South African,0,1947
South African,0,1948
South African,3,1949
South African,1,1950
South African,0,1951
South African,2,1952
South African,3,1953
South African,0,1954
South African,1,1955
South African,1,1956
South African,0,1957
South African,1,1958
South African,1,1959
South African,5,1960
South African,3,1961
South African,1,1962
South African,1,1963
South African,2,1964
South African,1,1965
South African,1,1966
South African,1,1967
South African,0,1968
South African,1,1969
South African,4,1970
South African,2,1971
South African,3,1972
South African,2,1973
South African,2,1974
South African,1,1975
South African,4,1976
South African,1,1977
South African,1,1978
South African,0,1979
South African,0,1980
South African,1,1981
South African,0,1982
South African,1,1983
South African,0,1984
South African,0,1985
South African,0,1986
South African,0,1987
South African,0,1988
South African,0,1989
South African,0,1990
South African,0,1991
South African,0,1992
South African,0,1993
South African,0,1994
South African,0,1995
South African,1,1996
South African,0,1997
South African,0,1998
South African,0,1999
South African,1,2000
South African,0,2001
South African,0,2002
South African,0,2003
South African,0,2004
South African,0,2005
South African,0,2006
South African,0,2007
South African,0,2008
South African,0,2009
South African,0,2010
South African,0,2011
South African,0,2012
South African,0,2014
South African,0,2015
South African,0,2016
South African,0,2017
Iranian,0,1730
Iranian,0,1731
Iranian,0,1746
Iranian,0,1753
Iranian,0,1765
Iranian,0,1772
Iranian,0,1782
Iranian,0,1787
Iranian,0,1788
Iranian,0,1789
Iranian,0,1791
Iranian,0,1792
Iranian,0,1793
Iranian,0,1795
Iranian,0,1796
Iranian,0,1797
Iranian,0,1798
Iranian,0,1800
Iranian,0,1801
Iranian,0,1802
Iranian,0,1803
Iranian,0,1804
Iranian,0,1806
Iranian,0,1807
Iranian,0,1808
Iranian,0,1809
Iranian,0,1810
Iranian,0,1811
Iranian,0,1812
Iranian,0,1813
Iranian,0,1814
Iranian,0,1815
Iranian,0,1816
Iranian,0,1817
Iranian,0,1818
Iranian,0,1819
Iranian,0,1820
Iranian,0,1821
Iranian,0,1822
Iranian,0,1823
Iranian,0,1824
Iranian,0,1825
Iranian,0,1826
Iranian,0,1827
Iranian,0,1828
Iranian,0,1829
Iranian,0,1830
Iranian,0,1831
Iranian,0,1832
Iranian,0,1833
Iranian,0,1834
Iranian,0,1835
Iranian,0,1836
Iranian,0,1837
Iranian,0,1838
Iranian,0,1839
Iranian,0,1840
Iranian,0,1841
Iranian,0,1842
Iranian,0,1843
Iranian,0,1844
Iranian,0,1845
Iranian,0,1846
Iranian,0,1847
Iranian,0,1848
Iranian,0,1849
Iranian,0,1850
Iranian,0,1851
Iranian,0,1852
Iranian,0,1853
Iranian,0,1854
Iranian,0,1855
Iranian,0,1856
Iranian,0,1857
Iranian,0,1858
Iranian,0,1859
Iranian,0,1860
Iranian,0,1861
Iranian,0,1862
Iranian,0,1863
Iranian,0,1864
Iranian,0,1865
Iranian,0,1866
Iranian,0,1867
Iranian,0,1868
Iranian,0,1869
Iranian,0,1870
Iranian,0,1871
Iranian,0,1872
Iranian,0,1873
Iranian,0,1874
Iranian,0,1875
Iranian,0,1876
Iranian,0,1877
Iranian,0,1878
Iranian,0,1879
Iranian,0,1880
Iranian,0,1881
Iranian,0,1882
Iranian,0,1883
Iranian,0,1884
Iranian,0,1885
Iranian,0,1886
Iranian,0,1887
Iranian,0,1888
Iranian,0,1889
Iranian,0,1890
Iranian,0,1891
Iranian,0,1892
Iranian,0,1893
Iranian,0,1894
Iranian,0,1895
Iranian,0,1896
Iranian,0,1897
Iranian,0,1898
Iranian,0,1899
Iranian,0,1900
Iranian,0,1901
Iranian,0,1902
Iranian,0,1903
Iranian,0,1904
Iranian,0,1905
Iranian,0,1906
Iranian,0,1907
Iranian,0,1908
Iranian,0,1909
Iranian,0,1910
Iranian,0,1911
Iranian,0,1912
Iranian,0,1913
Iranian,0,1914
Iranian,0,1915
Iranian,0,1916
Iranian,0,1917
Iranian,0,1918
Iranian,0,1919
Iranian,0,1920
Iranian,0,1921
Iranian,0,1922
Iranian,0,1923
Iranian,2,1924
Iranian,0,1925
Iranian,0,1926
Iranian,0,1927
Iranian,0,1928
Iranian,0,1929
Iranian,0,1930
Iranian,0,1931
Iranian,0,1932
Iranian,0,1933
Iranian,0,1934
Iranian,0,1935
Iranian,0,1936
Iranian,2,1937
Iranian,1,1938
Iranian,0,1939
Iranian,1,1940
Iranian,0,1941
Iranian,0,1942
Iranian,0,1943
Iranian,0,1944
Iranian,0,1945
Iranian,0,1946
Iranian,0,1947
Iranian,0,1948
Iranian,0,1949
Iranian,0,1950
Iranian,0,1951
Iranian,0,1952
Iranian,1,1953
Iranian,0,1954
Iranian,1,1955
Iranian,0,1956
Iranian,1,1957
Iranian,0,1958
Iranian,1,1959
Iranian,0,1960
Iranian,0,1961
Iranian,1,1962
Iranian,0,1963
Iranian,1,1964
Iranian,1,1965
Iranian,1,1966
Iranian,0,1967
Iranian,0,1968
Iranian,2,1969
Iranian,0,1970
Iranian,0,1971
Iranian,1,1972
Iranian,0,1973
Iranian,1,1974
Iranian,0,1975
Iranian,0,1976
Iranian,1,1977
Iranian,0,1978
Iranian,0,1979
Iranian,0,1980
Iranian,1,1981
Iranian,0,1982
Iranian,0,1983
Iranian,0,1984
Iranian,0,1985
Iranian,1,1986
Iranian,0,1987
Iranian,0,1988
Iranian,0,1989
Iranian,0,1990
Iranian,0,1991
Iranian,0,1992
Iranian,0,1993
Iranian,0,1994
Iranian,0,1995
Iranian,0,1996
Iranian,0,1997
Iranian,0,1998
Iranian,0,1999
Iranian,0,2000
Iranian,0,2001
Iranian,0,2002
Iranian,0,2003
Iranian,0,2004
Iranian,0,2005
Iranian,0,2006
Iranian,0,2007
Iranian,0,2008
Iranian,0,2009
Iranian,0,2010
Iranian,0,2011
Iranian,0,2012
Iranian,0,2014
Iranian,0,2015
Iranian,0,2016
Iranian,0,2017
Korean,0,1730
Korean,0,1731
Korean,0,1746
Korean,0,1753
Korean,0,1765
Korean,0,1772
Korean,0,1782
Korean,0,1787
Korean,0,1788
Korean,0,1789
Korean,0,1791
Korean,0,1792
Korean,0,1793
Korean,0,1795
Korean,0,1796
Korean,0,1797
Korean,0,1798
Korean,0,1800
Korean,0,1801
Korean,0,1802
Korean,0,1803
Korean,0,1804
Korean,0,1806
Korean,0,1807
Korean,0,1808
Korean,0,1809
Korean,0,1810
Korean,0,1811
Korean,0,1812
Korean,0,1813
Korean,0,1814
Korean,0,1815
Korean,0,1816
Korean,0,1817
Korean,0,1818
Korean,0,1819
Korean,0,1820
Korean,0,1821
Korean,0,1822
Korean,0,1823
Korean,0,1824
Korean,0,1825
Korean,0,1826
Korean,0,1827
Korean,0,1828
Korean,0,1829
Korean,0,1830
Korean,0,1831
Korean,0,1832
Korean,0,1833
Korean,0,1834
Korean,0,1835
Korean,0,1836
Korean,0,1837
Korean,0,1838
Korean,0,1839
Korean,0,1840
Korean,0,1841
Korean,0,1842
Korean,0,1843
Korean,0,1844
Korean,0,1845
Korean,0,1846
Korean,0,1847
Korean,0,1848
Korean,0,1849
Korean,0,1850
Korean,0,1851
Korean,0,1852
Korean,0,1853
Korean,0,1854
Korean,0,1855
Korean,0,1856
Korean,0,1857
Korean,0,1858
Korean,0,1859
Korean,0,1860
Korean,0,1861
Korean,0,1862
Korean,0,1863
Korean,0,1864
Korean,0,1865
Korean,0,1866
Korean,0,1867
Korean,0,1868
Korean,0,1869
Korean,0,1870
Korean,0,1871
Korean,0,1872
Korean,0,1873
Korean,0,1874
Korean,0,1875
Korean,0,1876
Korean,0,1877
Korean,0,1878
Korean,0,1879
Korean,0,1880
Korean,0,1881
Korean,0,1882
Korean,0,1883
Korean,0,1884
Korean,0,1885
Korean,0,1886
Korean,0,1887
Korean,0,1888
Korean,0,1889
Korean,0,1890
Korean,0,1891
Korean,0,1892
Korean,0,1893
Korean,0,1894
Korean,0,1895
Korean,0,1896
Korean,0,1897
Korean,0,1898
Korean,0,1899
Korean,0,1900
Korean,0,1901
Korean,0,1902
Korean,0,1903
Korean,1,1904
Korean,0,1905
Korean,0,1906
Korean,0,1907
Korean,0,1908
Korean,0,1909
Korean,0,1910
Korean,0,1911
Korean,0,1912
Korean,0,1913
Korean,0,1914
Korean,0,1915
Korean,1,1916
Korean,0,1917
Korean,0,1918
Korean,0,1919
Korean,0,1920
Korean,0,1921
Korean,0,1922
Korean,0,1923
Korean,0,1924
Korean,0,1925
Korean,1,1926
Korean,1,1927
Korean,0,1928
Korean,0,1929
Korean,0,1930
Korean,1,1931
Korean,1,1932
Korean,0,1933
Korean,0,1934
Korean,1,1935
Korean,1,1936
Korean,0,1937
Korean,0,1938
Korean,0,1939
Korean,0,1940
Korean,0,1941
Korean,2,1942
Korean,0,1943
Korean,0,1944
Korean,0,1945
Korean,0,1946
Korean,0,1947
Korean,0,1948
Korean,0,1949
Korean,0,1950
Korean,0,1951
Korean,2,1952
Korean,0,1953
Korean,0,1954
Korean,0,1955
Korean,0,1956
Korean,1,1957
Korean,0,1958
Korean,1,1959
Korean,1,1960
Korean,1,1961
Korean,1,1962
Korean,2,1963
Korean,2,1964
Korean,1,1965
Korean,0,1966
Korean,1,1967
Korean,2,1968
Korean,1,1969
Korean,0,1970
Korean,4,1971
Korean,1,1972
Korean,0,1973
Korean,0,1974
Korean,1,1975
Korean,0,1976
Korean,1,1977
Korean,0,1978
Korean,1,1979
Korean,0,1980
Korean,0,1981
Korean,0,1982
Korean,0,1983
Korean,0,1984
Korean,0,1985
Korean,0,1986
Korean,0,1987
Korean,0,1988
Korean,1,1989
Korean,0,1990
Korean,0,1991
Korean,0,1992
Korean,0,1993
Korean,0,1994
Korean,0,1995
Korean,0,1996
Korean,0,1997
Korean,0,1998
Korean,0,1999
Korean,0,2000
Korean,0,2001
Korean,0,2002
Korean,1,2003
Korean,0,2004
Korean,0,2005
Korean,0,2006
Korean,0,2007
Korean,0,2008
Korean,0,2009
Korean,0,2010
Korean,0,2011
Korean,0,2012
Korean,0,2014
Korean,0,2015
Korean,0,2016
Korean,0,2017
Canadian Inuit,0,1730
Canadian Inuit,0,1731
Canadian Inuit,0,1746
Canadian Inuit,0,1753
Canadian Inuit,0,1765
Canadian Inuit,0,1772
Canadian Inuit,0,1782
Canadian Inuit,0,1787
Canadian Inuit,0,1788
Canadian Inuit,0,1789
Canadian Inuit,0,1791
Canadian Inuit,0,1792
Canadian Inuit,0,1793
Canadian Inuit,0,1795
Canadian Inuit,0,1796
Canadian Inuit,0,1797
Canadian Inuit,0,1798
Canadian Inuit,0,1800
Canadian Inuit,0,1801
Canadian Inuit,0,1802
Canadian Inuit,0,1803
Canadian Inuit,0,1804
Canadian Inuit,0,1806
Canadian Inuit,0,1807
Canadian Inuit,0,1808
Canadian Inuit,0,1809
Canadian Inuit,0,1810
Canadian Inuit,0,1811
Canadian Inuit,0,1812
Canadian Inuit,0,1813
Canadian Inuit,0,1814
Canadian Inuit,0,1815
Canadian Inuit,0,1816
Canadian Inuit,0,1817
Canadian Inuit,0,1818
Canadian Inuit,0,1819
Canadian Inuit,0,1820
Canadian Inuit,0,1821
Canadian Inuit,0,1822
Canadian Inuit,0,1823
Canadian Inuit,0,1824
Canadian Inuit,0,1825
Canadian Inuit,0,1826
Canadian Inuit,0,1827
Canadian Inuit,0,1828
Canadian Inuit,0,1829
Canadian Inuit,0,1830
Canadian Inuit,0,1831
Canadian Inuit,0,1832
Canadian Inuit,0,1833
Canadian Inuit,0,1834
Canadian Inuit,0,1835
Canadian Inuit,0,1836
Canadian Inuit,0,1837
Canadian Inuit,0,1838
Canadian Inuit,0,1839
Canadian Inuit,0,1840
Canadian Inuit,0,1841
Canadian Inuit,0,1842
Canadian Inuit,0,1843
Canadian Inuit,0,1844
Canadian Inuit,0,1845
Canadian Inuit,0,1846
Canadian Inuit,0,1847
Canadian Inuit,0,1848
Canadian Inuit,0,1849
Canadian Inuit,0,1850
Canadian Inuit,0,1851
Canadian Inuit,0,1852
Canadian Inuit,0,1853
Canadian Inuit,0,1854
Canadian Inuit,0,1855
Canadian Inuit,0,1856
Canadian Inuit,0,1857
Canadian Inuit,0,1858
Canadian Inuit,0,1859
Canadian Inuit,0,1860
Canadian Inuit,0,1861
Canadian Inuit,0,1862
Canadian Inuit,0,1863
Canadian Inuit,0,1864
Canadian Inuit,0,1865
Canadian Inuit,0,1866
Canadian Inuit,0,1867
Canadian Inuit,0,1868
Canadian Inuit,0,1869
Canadian Inuit,0,1870
Canadian Inuit,0,1871
Canadian Inuit,0,1872
Canadian Inuit,0,1873
Canadian Inuit,0,1874
Canadian Inuit,0,1875
Canadian Inuit,0,1876
Canadian Inuit,0,1877
Canadian Inuit,0,1878
Canadian Inuit,0,1879
Canadian Inuit,0,1880
Canadian Inuit,0,1881
Canadian Inuit,0,1882
Canadian Inuit,0,1883
Canadian Inuit,0,1884
Canadian Inuit,0,1885
Canadian Inuit,0,1886
Canadian Inuit,0,1887
Canadian Inuit,0,1888
Canadian Inuit,0,1889
Canadian Inuit,1,1890
Canadian Inuit,0,1891
Canadian Inuit,0,1892
Canadian Inuit,1,1893
Canadian Inuit,0,1894
Canadian Inuit,0,1895
Canadian Inuit,0,1896
Canadian Inuit,0,1897
Canadian Inuit,0,1898
Canadian Inuit,0,1899
Canadian Inuit,0,1900
Canadian Inuit,0,1901
Canadian Inuit,0,1902
Canadian Inuit,0,1903
Canadian Inuit,0,1904
Canadian Inuit,0,1905
Canadian Inuit,0,1906
Canadian Inuit,0,1907
Canadian Inuit,0,1908
Canadian Inuit,0,1909
Canadian Inuit,0,1910
Canadian Inuit,0,1911
Canadian Inuit,0,1912
Canadian Inuit,0,1913
Canadian Inuit,0,1914
Canadian Inuit,0,1915
Canadian Inuit,0,1916
Canadian Inuit,0,1917
Canadian Inuit,0,1918
Canadian Inuit,0,1919
Canadian Inuit,0,1920
Canadian Inuit,0,1921
Canadian Inuit,0,1922
Canadian Inuit,0,1923
Canadian Inuit,0,1924
Canadian Inuit,0,1925
Canadian Inuit,0,1926
Canadian Inuit,0,1927
Canadian Inuit,0,1928
Canadian Inuit,0,1929
Canadian Inuit,0,1930
Canadian Inuit,0,1931
Canadian Inuit,0,1932
Canadian Inuit,1,1933
Canadian Inuit,0,1934
Canadian Inuit,0,1935
Canadian Inuit,0,1936
Canadian Inuit,0,1937
Canadian Inuit,0,1938
Canadian Inuit,0,1939
Canadian Inuit,0,1940
Canadian Inuit,0,1941
Canadian Inuit,0,1942
Canadian Inuit,0,1943
Canadian Inuit,0,1944
Canadian Inuit,0,1945
Canadian Inuit,0,1946
Canadian Inuit,0,1947
Canadian Inuit,0,1948
Canadian Inuit,0,1949
Canadian Inuit,0,1950
Canadian Inuit,0,1951
Canadian Inuit,0,1952
Canadian Inuit,0,1953
Canadian Inuit,0,1954
Canadian Inuit,0,1955
Canadian Inuit,0,1956
Canadian Inuit,0,1957
Canadian Inuit,0,1958
Canadian Inuit,0,1959
Canadian Inuit,0,1960
Canadian Inuit,0,1961
Canadian Inuit,0,1962
Canadian Inuit,0,1963
Canadian Inuit,0,1964
Canadian Inuit,0,1965
Canadian Inuit,0,1966
Canadian Inuit,0,1967
Canadian Inuit,0,1968
Canadian Inuit,0,1969
Canadian Inuit,0,1970
Canadian Inuit,0,1971
Canadian Inuit,0,1972
Canadian Inuit,0,1973
Canadian Inuit,0,1974
Canadian Inuit,0,1975
Canadian Inuit,0,1976
Canadian Inuit,0,1977
Canadian Inuit,0,1978
Canadian Inuit,0,1979
Canadian Inuit,0,1980
Canadian Inuit,0,1981
Canadian Inuit,0,1982
Canadian Inuit,0,1983
Canadian Inuit,0,1984
Canadian Inuit,0,1985
Canadian Inuit,0,1986
Canadian Inuit,0,1987
Canadian Inuit,0,1988
Canadian Inuit,0,1989
Canadian Inuit,0,1990
Canadian Inuit,0,1991
Canadian Inuit,0,1992
Canadian Inuit,0,1993
Canadian Inuit,0,1994
Canadian Inuit,0,1995
Canadian Inuit,0,1996
Canadian Inuit,0,1997
Canadian Inuit,0,1998
Canadian Inuit,0,1999
Canadian Inuit,0,2000
Canadian Inuit,0,2001
Canadian Inuit,0,2002
Canadian Inuit,0,2003
Canadian Inuit,0,2004
Canadian Inuit,0,2005
Canadian Inuit,0,2006
Canadian Inuit,0,2007
Canadian Inuit,0,2008
Canadian Inuit,0,2009
Canadian Inuit,0,2010
Canadian Inuit,0,2011
Canadian Inuit,0,2012
Canadian Inuit,0,2014
Canadian Inuit,0,2015
Canadian Inuit,0,2016
Canadian Inuit,0,2017
Paraguayan,0,1730
Paraguayan,0,1731
Paraguayan,0,1746
Paraguayan,0,1753
Paraguayan,0,1765
Paraguayan,0,1772
Paraguayan,0,1782
Paraguayan,0,1787
Paraguayan,0,1788
Paraguayan,0,1789
Paraguayan,0,1791
Paraguayan,0,1792
Paraguayan,0,1793
Paraguayan,0,1795
Paraguayan,0,1796
Paraguayan,0,1797
Paraguayan,0,1798
Paraguayan,0,1800
Paraguayan,0,1801
Paraguayan,0,1802
Paraguayan,0,1803
Paraguayan,0,1804
Paraguayan,0,1806
Paraguayan,0,1807
Paraguayan,0,1808
Paraguayan,0,1809
Paraguayan,0,1810
Paraguayan,0,1811
Paraguayan,0,1812
Paraguayan,0,1813
Paraguayan,0,1814
Paraguayan,0,1815
Paraguayan,0,1816
Paraguayan,0,1817
Paraguayan,0,1818
Paraguayan,0,1819
Paraguayan,0,1820
Paraguayan,0,1821
Paraguayan,0,1822
Paraguayan,0,1823
Paraguayan,0,1824
Paraguayan,0,1825
Paraguayan,0,1826
Paraguayan,0,1827
Paraguayan,0,1828
Paraguayan,0,1829
Paraguayan,0,1830
Paraguayan,0,1831
Paraguayan,0,1832
Paraguayan,0,1833
Paraguayan,0,1834
Paraguayan,0,1835
Paraguayan,0,1836
Paraguayan,0,1837
Paraguayan,0,1838
Paraguayan,0,1839
Paraguayan,0,1840
Paraguayan,0,1841
Paraguayan,0,1842
Paraguayan,0,1843
Paraguayan,0,1844
Paraguayan,0,1845
Paraguayan,0,1846
Paraguayan,0,1847
Paraguayan,0,1848
Paraguayan,0,1849
Paraguayan,0,1850
Paraguayan,0,1851
Paraguayan,0,1852
Paraguayan,0,1853
Paraguayan,0,1854
Paraguayan,0,1855
Paraguayan,0,1856
Paraguayan,0,1857
Paraguayan,0,1858
Paraguayan,0,1859
Paraguayan,0,1860
Paraguayan,0,1861
Paraguayan,0,1862
Paraguayan,0,1863
Paraguayan,0,1864
Paraguayan,0,1865
Paraguayan,0,1866
Paraguayan,0,1867
Paraguayan,0,1868
Paraguayan,0,1869
Paraguayan,0,1870
Paraguayan,0,1871
Paraguayan,0,1872
Paraguayan,0,1873
Paraguayan,0,1874
Paraguayan,0,1875
Paraguayan,0,1876
Paraguayan,0,1877
Paraguayan,0,1878
Paraguayan,0,1879
Paraguayan,0,1880
Paraguayan,0,1881
Paraguayan,0,1882
Paraguayan,0,1883
Paraguayan,0,1884
Paraguayan,0,1885
Paraguayan,0,1886
Paraguayan,0,1887
Paraguayan,0,1888
Paraguayan,0,1889
Paraguayan,0,1890
Paraguayan,0,1891
Paraguayan,0,1892
Paraguayan,0,1893
Paraguayan,0,1894
Paraguayan,0,1895
Paraguayan,0,1896
Paraguayan,0,1897
Paraguayan,0,1898
Paraguayan,0,1899
Paraguayan,0,1900
Paraguayan,0,1901
Paraguayan,0,1902
Paraguayan,0,1903
Paraguayan,0,1904
Paraguayan,0,1905
Paraguayan,0,1906
Paraguayan,0,1907
Paraguayan,0,1908
Paraguayan,0,1909
Paraguayan,0,1910
Paraguayan,0,1911
Paraguayan,0,1912
Paraguayan,0,1913
Paraguayan,0,1914
Paraguayan,0,1915
Paraguayan,0,1916
Paraguayan,0,1917
Paraguayan,1,1918
Paraguayan,0,1919
Paraguayan,0,1920
Paraguayan,0,1921
Paraguayan,0,1922
Paraguayan,0,1923
Paraguayan,0,1924
Paraguayan,0,1925
Paraguayan,0,1926
Paraguayan,0,1927
Paraguayan,0,1928
Paraguayan,0,1929
Paraguayan,0,1930
Paraguayan,1,1931
Paraguayan,0,1932
Paraguayan,0,1933
Paraguayan,0,1934
Paraguayan,0,1935
Paraguayan,0,1936
Paraguayan,0,1937
Paraguayan,0,1938
Paraguayan,0,1939
Paraguayan,0,1940
Paraguayan,0,1941
Paraguayan,0,1942
Paraguayan,0,1943
Paraguayan,0,1944
Paraguayan,0,1945
Paraguayan,0,1946
Paraguayan,0,1947
Paraguayan,0,1948
